#isolate	predicted_serotype	attributes	genes_identified	locus_location	region_I_genes	region_II_genes	region_III_genes	IS1016_hits
ERX3914497	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00032|ERX3914497 len=17356 cov=277.4 corr=0 origname=Contig_77_277.396_pilon sw=shovill-skesa/1.1.0 date=20201227:85-15151;gnl|contig00075|ERX3914497 len=724 cov=160.2 corr=0 origname=Contig_13_160.158_pilon sw=shovill-skesa/1.1.0 date=20201227:181-723	4/4	4/4	2/2	2
ERX3914498	cap_not_found	-	-	-	-	-	-	-
ERX3914502	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX3914502 len=346549 cov=88.6 corr=0 origname=Contig_15_88.6125_pilon sw=shovill-skesa/1.1.0 date=20210103:41025-53453	4/4	3/3	2/2	0
ERX3914508	cap_not_found	-	-	-	-	-	-	-
ERX3914509	cap_not_found	-	-	-	-	-	-	-
ERX3970795	cap_not_found	-	-	-	-	-	-	-
ERX3970801	cap_not_found	-	-	-	-	-	-	-
ERX3970803	cap_not_found	-	-	-	-	-	-	-
ERX3970811	cap_not_found	-	-	-	-	-	-	-
ERX3970822	cap_not_found	-	-	-	-	-	-	-
ERX3970824	type_c	full_gene_complement	hcsB,hcsA,ccs4,ccs3,ccs2,ccs1,bexD,bexC,bexB,bexA	gnl|contig00014|ERX3970824 len=46318 cov=78.6 corr=0 origname=Contig_9_78.6019_pilon sw=shovill-skesa/1.1.0 date=20201227:10673-25310	4/4	4/4	2/2	2
ERX3970830	cap_not_found	-	-	-	-	-	-	-
ERX3970840	cap_not_found	-	-	-	-	-	-	-
ERX3970842	cap_not_found	-	-	-	-	-	-	-
ERX3970846	cap_not_found	-	-	-	-	-	-	-
ERX3970848	cap_not_found	-	-	-	-	-	-	-
ERX3970850	cap_not_found	-	-	-	-	-	-	-
ERX3970853	cap_not_found	-	-	-	-	-	-	-
ERX3970858	cap_not_found	-	-	-	-	-	-	-
ERX3970859	cap_not_found	-	-	-	-	-	-	-
ERX3970865	cap_not_found	-	-	-	-	-	-	-
ERX3970867	cap_not_found	-	-	-	-	-	-	-
ERX3970869	cap_not_found	-	-	-	-	-	-	-
ERX3970872	cap_not_found	-	-	-	-	-	-	-
ERX3970873	cap_not_found	-	-	-	-	-	-	-
ERX3970879	cap_not_found	-	-	-	-	-	-	-
ERX3970884	cap_not_found	-	-	-	-	-	-	-
ERX3970887	cap_not_found	-	-	-	-	-	-	-
ERX3970888	cap_not_found	-	-	-	-	-	-	-
ERX3970905	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00029|ERX3970905 len=17330 cov=149.6 corr=0 origname=Contig_69_149.596_pilon sw=shovill-skesa/1.1.0 date=20201228:85-15125;gnl|contig00069|ERX3970905 len=724 cov=65.2 corr=0 origname=Contig_12_65.1889_pilon sw=shovill-skesa/1.1.0 date=20201228:181-723	4/4	4/4	2/2	2
ERX3970908	cap_not_found	-	-	-	-	-	-	-
ERX3970935	cap_not_found	-	-	-	-	-	-	-
ERX3970945	cap_not_found	-	-	-	-	-	-	-
ERX3970949	cap_not_found	-	-	-	-	-	-	-
ERX3970969	cap_not_found	-	-	-	-	-	-	-
ERX3970975	cap_not_found	-	-	-	-	-	-	-
ERX3970977	cap_not_found	-	-	-	-	-	-	-
ERX3970983	cap_not_found	-	-	-	-	-	-	-
ERX3970985	cap_not_found	-	-	-	-	-	-	-
ERX4159164	cap_not_found	-	-	-	-	-	-	-
ERX4159165	cap_not_found	-	-	-	-	-	-	-
ERX4159166	cap_not_found	-	-	-	-	-	-	-
ERX4159167	cap_not_found	-	-	-	-	-	-	-
ERX4159168	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX4159168 len=564149 cov=83.0 corr=0 origname=Contig_8_82.9968_pilon sw=shovill-skesa/1.1.0 date=20201223:150963-163388	4/4	3/3	2/2	0
ERX4159169	cap_not_found	-	-	-	-	-	-	-
ERX4159170	cap_not_found	-	-	-	-	-	-	-
ERX4159171	cap_not_found	-	-	-	-	-	-	-
ERX4159172	cap_not_found	-	-	-	-	-	-	-
ERX4159173	cap_not_found	-	-	-	-	-	-	-
ERX4159174	cap_not_found	-	-	-	-	-	-	-
ERX4159199	cap_not_found	-	-	-	-	-	-	-
ERX4159200	cap_not_found	-	-	-	-	-	-	-
ERX4159201	cap_not_found	-	-	-	-	-	-	-
ERX4159202	cap_not_found	-	-	-	-	-	-	-
ERX4159203	cap_not_found	-	-	-	-	-	-	-
ERX4159205	cap_not_found	-	-	-	-	-	-	-
ERX4159206	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX4159206 len=285676 cov=80.5 corr=0 origname=Contig_7_80.5395_pilon sw=shovill-skesa/1.1.0 date=20201224:26084-44139	4/4	8/8	2/2	0
ERX4159207	cap_not_found	-	-	-	-	-	-	-
ERX4159208	cap_not_found	-	-	-	-	-	-	-
ERX4159209	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX4159209 len=455486 cov=85.9 corr=0 origname=Contig_6_85.8924_pilon sw=shovill-skesa/1.1.0 date=20201223:150931-163356	4/4	3/3	2/2	0
ERX4159210	cap_not_found	-	-	-	-	-	-	-
ERX4159211	cap_not_found	-	-	-	-	-	-	-
ERX4159212	cap_not_found	-	-	-	-	-	-	-
ERX4159213	cap_not_found	-	-	-	-	-	-	-
ERX4159214	cap_not_found	-	-	-	-	-	-	-
ERX4159215	cap_not_found	-	-	-	-	-	-	-
ERX4159216	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00022|ERX4159216 len=17356 cov=216.5 corr=0 origname=Contig_45_216.451_pilon sw=shovill-skesa/1.1.0 date=20201223:85-15151;gnl|contig00044|ERX4159216 len=724 cov=147.1 corr=0 origname=Contig_7_147.061_pilon sw=shovill-skesa/1.1.0 date=20201223:181-723	4/4	4/4	2/2	2
ERX4159217	cap_not_found	-	-	-	-	-	-	-
ERX4159218	type_e	full_gene_complement,truncated_genes	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs4*,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|ERX4159218 len=341958 cov=82.6 corr=0 origname=Contig_4_82.5583_pilon sw=shovill-skesa/1.1.0 date=20201223:26042-44108	4/4	8/8	2/2	0
ERX4159219	cap_not_found	-	-	-	-	-	-	-
ERX4159220	cap_not_found	-	-	-	-	-	-	-
ERX4159221	cap_not_found	-	-	-	-	-	-	-
ERX4159222	cap_not_found	-	-	-	-	-	-	-
ERX4159223	cap_not_found	-	-	-	-	-	-	-
ERX4159224	cap_not_found	-	-	-	-	-	-	-
ERX4159225	cap_not_found	-	-	-	-	-	-	-
ERX4159226	cap_not_found	-	-	-	-	-	-	-
ERX4159227	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4;bexA;hcsA,hcsB	gnl|contig00021|ERX4159227 len=11634 cov=211.1 corr=0 origname=Contig_46_211.08_pilon sw=shovill-skesa/1.1.0 date=20201225:85-11633;gnl|contig00039|ERX4159227 len=724 cov=152.1 corr=0 origname=Contig_5_152.107_pilon sw=shovill-skesa/1.1.0 date=20201225:181-723;gnl|contig00025|ERX4159227 len=5669 cov=232.8 corr=0 origname=Contig_33_232.829_pilon sw=shovill-skesa/1.1.0 date=20201225:143-3464	4/4	4/4	2/2	2
ERX4159228	cap_not_found	-	-	-	-	-	-	-
ERX4159229	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00004|ERX4159229 len=195637 cov=80.4 corr=0 origname=Contig_14_80.3592_pilon sw=shovill-skesa/1.1.0 date=20201225:32577-45002	4/4	3/3	2/2	0
ERX4159230	cap_not_found	-	-	-	-	-	-	-
ERX4159231	cap_not_found	-	-	-	-	-	-	-
ERX4159232	cap_not_found	-	-	-	-	-	-	-
ERX4159233	cap_not_found	-	-	-	-	-	-	-
ERX4159234	cap_not_found	-	-	-	-	-	-	-
ERX4159235	cap_not_found	-	-	-	-	-	-	-
ERX4159236	cap_not_found	-	-	-	-	-	-	-
ERX4159237	cap_not_found	-	-	-	-	-	-	-
ERX4159238	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|ERX4159238 len=285174 cov=77.7 corr=0 origname=Contig_22_77.6687_pilon sw=shovill-skesa/1.1.0 date=20201224:26123-44187	4/4	8/8	2/2	0
ERX4159239	cap_not_found	-	-	-	-	-	-	-
ERX4159240	cap_not_found	-	-	-	-	-	-	-
ERX4159241	cap_not_found	-	-	-	-	-	-	-
ERX4159242	cap_not_found	-	-	-	-	-	-	-
ERX4159243	cap_not_found	-	-	-	-	-	-	-
ERX4159244	cap_not_found	-	-	-	-	-	-	-
ERX4159245	cap_not_found	-	-	-	-	-	-	-
ERX4159246	cap_not_found	-	-	-	-	-	-	-
GA52847	cap_not_found	-	-	-	-	-	-	-
GA52964	cap_not_found	-	-	-	-	-	-	-
GA54125	cap_not_found	-	-	-	-	-	-	-
GA54569	cap_not_found	-	-	-	-	-	-	-
GA54617	cap_not_found	-	-	-	-	-	-	-
GA54827	cap_not_found	-	-	-	-	-	-	-
GA56108	cap_not_found	-	-	-	-	-	-	-
GA56214	cap_not_found	-	-	-	-	-	-	-
GA56273	cap_not_found	-	-	-	-	-	-	-
GA56558	cap_not_found	-	-	-	-	-	-	-
GA56638	cap_not_found	-	-	-	-	-	-	-
GA56663	cap_not_found	-	-	-	-	-	-	-
GA56793	cap_not_found	-	-	-	-	-	-	-
GA56932	cap_not_found	-	-	-	-	-	-	-
GA56981	cap_not_found	-	-	-	-	-	-	-
GA58200	cap_not_found	-	-	-	-	-	-	-
GA58625	cap_not_found	-	-	-	-	-	-	-
GA58694	cap_not_found	-	-	-	-	-	-	-
GA58697	cap_not_found	-	-	-	-	-	-	-
GA58830	cap_not_found	-	-	-	-	-	-	-
GA58945	cap_not_found	-	-	-	-	-	-	-
GA60046	cap_not_found	-	-	-	-	-	-	-
GA60063	cap_not_found	-	-	-	-	-	-	-
GA60153	cap_not_found	-	-	-	-	-	-	-
GA60320	cap_not_found	-	-	-	-	-	-	-
GA60397	cap_not_found	-	-	-	-	-	-	-
GA60421	cap_not_found	-	-	-	-	-	-	-
GA60512	cap_not_found	-	-	-	-	-	-	-
GA60522	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|GA60522 len=341785 cov=72.2 corr=0 origname=Contig_12_72.1599_pilon sw=shovill-skesa/1.1.0 date=20201221:25594-43658	4/4	8/8	2/2	0
GA60629	cap_not_found	-	-	-	-	-	-	-
GA60746	cap_not_found	-	-	-	-	-	-	-
GA60748	cap_not_found	-	-	-	-	-	-	-
GA60929	cap_not_found	-	-	-	-	-	-	-
GA62012	cap_not_found	-	-	-	-	-	-	-
GA62175	cap_not_found	-	-	-	-	-	-	-
GA62624	cap_not_found	-	-	-	-	-	-	-
GA62635	cap_not_found	-	-	-	-	-	-	-
GA64005	cap_not_found	-	-	-	-	-	-	-
GA64079	cap_not_found	-	-	-	-	-	-	-
GA64371	cap_not_found	-	-	-	-	-	-	-
GA64488	cap_not_found	-	-	-	-	-	-	-
GA64938	cap_not_found	-	-	-	-	-	-	-
GA64949	cap_not_found	-	-	-	-	-	-	-
GA67009	cap_not_found	-	-	-	-	-	-	-
GA67057	cap_not_found	-	-	-	-	-	-	-
GA67073	cap_not_found	-	-	-	-	-	-	-
GA67098	cap_not_found	-	-	-	-	-	-	-
GA67187	cap_not_found	-	-	-	-	-	-	-
GA67238	cap_not_found	-	-	-	-	-	-	-
GA67324	cap_not_found	-	-	-	-	-	-	-
GA67536	cap_not_found	-	-	-	-	-	-	-
GA67633	cap_not_found	-	-	-	-	-	-	-
GA67735	cap_not_found	-	-	-	-	-	-	-
GA67737	cap_not_found	-	-	-	-	-	-	-
GA67780	cap_not_found	-	-	-	-	-	-	-
GA67852	cap_not_found	-	-	-	-	-	-	-
GA67928	cap_not_found	-	-	-	-	-	-	-
GA71389	cap_not_found	-	-	-	-	-	-	-
GA71390	cap_not_found	-	-	-	-	-	-	-
GA71438	cap_not_found	-	-	-	-	-	-	-
GA71621	cap_not_found	-	-	-	-	-	-	-
GA71663	cap_not_found	-	-	-	-	-	-	-
GA71881	cap_not_found	-	-	-	-	-	-	-
GA71913	cap_not_found	-	-	-	-	-	-	-
GA71938	cap_not_found	-	-	-	-	-	-	-
GA71979	cap_not_found	-	-	-	-	-	-	-
GA71997	cap_not_found	-	-	-	-	-	-	-
GA74067	cap_not_found	-	-	-	-	-	-	-
GA74349	cap_not_found	-	-	-	-	-	-	-
GA74406	cap_not_found	-	-	-	-	-	-	-
GA74961	cap_not_found	-	-	-	-	-	-	-
GA76006	cap_not_found	-	-	-	-	-	-	-
GA76501	cap_not_found	-	-	-	-	-	-	-
GA76567	cap_not_found	-	-	-	-	-	-	-
GA76605	cap_not_found	-	-	-	-	-	-	-
GA78037	cap_not_found	-	-	-	-	-	-	-
GA78215	cap_not_found	-	-	-	-	-	-	-
GA78317	cap_not_found	-	-	-	-	-	-	-
GA78345	cap_not_found	-	-	-	-	-	-	-
GA78442	cap_not_found	-	-	-	-	-	-	-
GA78640	cap_not_found	-	-	-	-	-	-	-
GA78793	cap_not_found	-	-	-	-	-	-	-
GA78869	cap_not_found	-	-	-	-	-	-	-
GA78928	cap_not_found	-	-	-	-	-	-	-
GA78941	cap_not_found	-	-	-	-	-	-	-
GA79016	cap_not_found	-	-	-	-	-	-	-
GA79189	cap_not_found	-	-	-	-	-	-	-
GA79244	cap_not_found	-	-	-	-	-	-	-
GA79308	cap_not_found	-	-	-	-	-	-	-
GA79465	cap_not_found	-	-	-	-	-	-	-
GA79495	cap_not_found	-	-	-	-	-	-	-
GA79549	cap_not_found	-	-	-	-	-	-	-
GA79872	cap_not_found	-	-	-	-	-	-	-
GA81034	cap_not_found	-	-	-	-	-	-	-
GA81061	cap_not_found	-	-	-	-	-	-	-
GA81213	cap_not_found	-	-	-	-	-	-	-
GA81493	cap_not_found	-	-	-	-	-	-	-
GA81494	cap_not_found	-	-	-	-	-	-	-
GA81563	cap_not_found	-	-	-	-	-	-	-
GA81566	cap_not_found	-	-	-	-	-	-	-
GA81602	type_f	full_gene_complement,fragmented_locus	fcs2,fcs1,bexD,bexC,bexB,bexA;hcsB,hcsA,fcs3	gnl|contig00002|GA81602 len=409763 cov=79.7 corr=0 origname=Contig_7_79.7255_pilon sw=shovill-skesa/1.1.0 date=20201222:3-7832;gnl|contig00001|GA81602 len=733048 cov=70.3 corr=0 origname=Contig_4_70.3045_pilon sw=shovill-skesa/1.1.0 date=20201222:728498-733023	4/4	3/3	2/2	0
GA81665	cap_not_found	-	-	-	-	-	-	-
GA81666	cap_not_found	-	-	-	-	-	-	-
GA81686	type_f	full_gene_complement,truncated_genes,fragmented_locus	bexA,bexB,bexC,bexD,fcs1,fcs2*;fcs3,hcsA,hcsB;fcs2*	gnl|contig00019|GA81686 len=16957 cov=53.7 corr=0 origname=Contig_4_53.6915_pilon sw=shovill-skesa/1.1.0 date=20201222:10825-16956;gnl|contig00011|GA81686 len=74618 cov=58.1 corr=0 origname=Contig_17_58.1259_pilon sw=shovill-skesa/1.1.0 date=20201222:54-4579;gnl|contig00025|GA81686 len=847 cov=4.6 corr=0 origname=Contig_23_4.59008_pilon sw=shovill-skesa/1.1.0 date=20201222:3-845	4/4	3/3	2/2	0
GA81798	cap_not_found	-	-	-	-	-	-	-
GA81799	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|GA81799 len=531519 cov=79.3 corr=0 origname=Contig_14_79.292_pilon sw=shovill-skesa/1.1.0 date=20201222:271914-289978	4/4	8/8	2/2	0
GA83052	cap_not_found	-	-	-	-	-	-	-
GA83310	cap_not_found	-	-	-	-	-	-	-
GA83348	cap_not_found	-	-	-	-	-	-	-
GA83349	cap_not_found	-	-	-	-	-	-	-
GA83357	cap_not_found	-	-	-	-	-	-	-
GA83431	cap_not_found	-	-	-	-	-	-	-
GA83447	cap_not_found	-	-	-	-	-	-	-
GA83469	cap_not_found	-	-	-	-	-	-	-
GA83571	cap_not_found	-	-	-	-	-	-	-
GA83679	cap_not_found	-	-	-	-	-	-	-
GA83705	cap_not_found	-	-	-	-	-	-	-
GA83706	cap_not_found	-	-	-	-	-	-	-
GA83841	cap_not_found	-	-	-	-	-	-	-
GA83842A	cap_not_found	-	-	-	-	-	-	-
GA83842B	cap_not_found	-	-	-	-	-	-	-
GA83849	cap_not_found	-	-	-	-	-	-	-
GA83874	cap_not_found	-	-	-	-	-	-	-
GA83882	cap_not_found	-	-	-	-	-	-	-
GA83906	cap_not_found	-	-	-	-	-	-	-
GA83957	cap_not_found	-	-	-	-	-	-	-
GA83972	cap_not_found	-	-	-	-	-	-	-
GA83973	cap_not_found	-	-	-	-	-	-	-
GA87003	cap_not_found	-	-	-	-	-	-	-
GA87077	cap_not_found	-	-	-	-	-	-	-
GA87107	cap_not_found	-	-	-	-	-	-	-
GA87176	cap_not_found	-	-	-	-	-	-	-
GA87217	cap_not_found	-	-	-	-	-	-	-
GA87262	cap_not_found	-	-	-	-	-	-	-
GA87289	cap_not_found	-	-	-	-	-	-	-
GA87363	cap_not_found	-	-	-	-	-	-	-
GA87364	cap_not_found	-	-	-	-	-	-	-
GA87424	cap_not_found	-	-	-	-	-	-	-
GA87439	cap_not_found	-	-	-	-	-	-	-
GA87475	cap_not_found	-	-	-	-	-	-	-
GA87536	cap_not_found	-	-	-	-	-	-	-
GA87607	cap_not_found	-	-	-	-	-	-	-
GA87620	cap_not_found	-	-	-	-	-	-	-
GA87639	cap_not_found	-	-	-	-	-	-	-
GA87640	cap_not_found	-	-	-	-	-	-	-
GA87655	cap_not_found	-	-	-	-	-	-	-
GA87672	cap_not_found	-	-	-	-	-	-	-
GA87697	cap_not_found	-	-	-	-	-	-	-
GA87757	cap_not_found	-	-	-	-	-	-	-
GA87801	cap_not_found	-	-	-	-	-	-	-
GA87837	cap_not_found	-	-	-	-	-	-	-
GA87875	cap_not_found	-	-	-	-	-	-	-
GA87916	cap_not_found	-	-	-	-	-	-	-
GA87991	cap_not_found	-	-	-	-	-	-	-
GA91113	cap_not_found	-	-	-	-	-	-	-
GA91241	cap_not_found	-	-	-	-	-	-	-
GA91328	cap_not_found	-	-	-	-	-	-	-
GA91339	cap_not_found	-	-	-	-	-	-	-
GA91364	cap_not_found	-	-	-	-	-	-	-
GA91506	cap_not_found	-	-	-	-	-	-	-
GA91534	cap_not_found	-	-	-	-	-	-	-
GA91536	cap_not_found	-	-	-	-	-	-	-
GA91594	cap_not_found	-	-	-	-	-	-	-
GA95071	cap_not_found	-	-	-	-	-	-	-
SRX1056091	cap_not_found	-	-	-	-	-	-	-
SRX1530086	cap_not_found	-	-	-	-	-	-	-
SRX1530087	cap_not_found	-	-	-	-	-	-	-
SRX1530088	cap_not_found	-	-	-	-	-	-	-
SRX1530090	cap_not_found	-	-	-	-	-	-	-
SRX1530091	cap_not_found	-	-	-	-	-	-	-
SRX1530092	cap_not_found	-	-	-	-	-	-	-
SRX1530093	cap_not_found	-	-	-	-	-	-	-
SRX1530094	cap_not_found	-	-	-	-	-	-	-
SRX1530095	cap_not_found	-	-	-	-	-	-	-
SRX1530096	cap_not_found	-	-	-	-	-	-	-
SRX1530097	cap_not_found	-	-	-	-	-	-	-
SRX1530098	cap_not_found	-	-	-	-	-	-	-
SRX1530099	cap_not_found	-	-	-	-	-	-	-
SRX1530100	cap_not_found	-	-	-	-	-	-	-
SRX1530101	cap_not_found	-	-	-	-	-	-	-
SRX1530102	cap_not_found	-	-	-	-	-	-	-
SRX1530103	cap_not_found	-	-	-	-	-	-	-
SRX1530104	cap_not_found	-	-	-	-	-	-	-
SRX1530106	cap_not_found	-	-	-	-	-	-	-
SRX1530107	cap_not_found	-	-	-	-	-	-	-
SRX1530108	cap_not_found	-	-	-	-	-	-	-
SRX1530109	cap_not_found	-	-	-	-	-	-	-
SRX1530110	cap_not_found	-	-	-	-	-	-	-
SRX1530111	cap_not_found	-	-	-	-	-	-	-
SRX1530112	cap_not_found	-	-	-	-	-	-	-
SRX1530113	cap_not_found	-	-	-	-	-	-	-
SRX1530115	cap_not_found	-	-	-	-	-	-	-
SRX1530116	cap_not_found	-	-	-	-	-	-	-
SRX1530120	cap_not_found	-	-	-	-	-	-	-
SRX1530131	cap_not_found	-	-	-	-	-	-	-
SRX1530135	cap_not_found	-	-	-	-	-	-	-
SRX1530136	cap_not_found	-	-	-	-	-	-	-
SRX1530137	cap_not_found	-	-	-	-	-	-	-
SRX1530138	cap_not_found	-	-	-	-	-	-	-
SRX1715116	cap_not_found	-	-	-	-	-	-	-
SRX1715117	cap_not_found	-	-	-	-	-	-	-
SRX1715118	cap_not_found	-	-	-	-	-	-	-
SRX1715119	cap_not_found	-	-	-	-	-	-	-
SRX1715120	cap_not_found	-	-	-	-	-	-	-
SRX1715121	cap_not_found	-	-	-	-	-	-	-
SRX1715124	cap_not_found	-	-	-	-	-	-	-
SRX1715125	cap_not_found	-	-	-	-	-	-	-
SRX1715127	cap_not_found	-	-	-	-	-	-	-
SRX1715128	cap_not_found	-	-	-	-	-	-	-
SRX1715129	cap_not_found	-	-	-	-	-	-	-
SRX2088165	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3;bexA;bcs4,hcsA,hcsB	gnl|contig00028|SRX2088165 len=9946 cov=69.7 corr=0 origname=Contig_52_69.6546_pilon sw=shovill-skesa/1.1.0 date=20210103:85-9859;gnl|contig00049|SRX2088165 len=724 cov=43.6 corr=0 origname=Contig_9_43.5938_pilon sw=shovill-skesa/1.1.0 date=20210103:181-723;gnl|contig00032|SRX2088165 len=7238 cov=75.9 corr=0 origname=Contig_47_75.8893_pilon sw=shovill-skesa/1.1.0 date=20210103:3-5033	4/4	4/4	2/2	2
SRX2104758	cap_not_found	-	-	-	-	-	-	-
SRX2764930	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00021|SRX2764930 len=17330 cov=82.3 corr=0 origname=Contig_38_82.3478_pilon sw=shovill-skesa/1.1.0 date=20201226:85-15125;gnl|contig00037|SRX2764930 len=724 cov=56.6 corr=0 origname=Contig_7_56.6278_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723	4/4	4/4	2/2	2
SRX2764931	type_b	full_gene_complement	bexA,bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00020|SRX2764931 len=18076 cov=99.0 corr=0 origname=Contig_10_98.9593_pilon sw=shovill-skesa/1.1.0 date=20201223:181-15871	4/4	4/4	2/2	2
SRX2764932	type_b	full_gene_complement	bexA,bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00020|SRX2764932 len=18076 cov=100.0 corr=0 origname=Contig_6_100.041_pilon sw=shovill-skesa/1.1.0 date=20201228:181-15871	4/4	4/4	2/2	2
SRX2764933	type_b	full_gene_complement	bexA,bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00019|SRX2764933 len=18076 cov=100.5 corr=0 origname=Contig_7_100.463_pilon sw=shovill-skesa/1.1.0 date=20210103:181-15871	4/4	4/4	2/2	2
SRX4551892	cap_not_found	-	-	-	-	-	-	-
SRX4551893	cap_not_found	-	-	-	-	-	-	-
SRX4551894	cap_not_found	-	-	-	-	-	-	-
SRX4551895	cap_not_found	-	-	-	-	-	-	-
SRX4551896	cap_not_found	-	-	-	-	-	-	-
SRX4551900	cap_not_found	-	-	-	-	-	-	-
SRX4551901	cap_not_found	-	-	-	-	-	-	-
SRX4551902	cap_not_found	-	-	-	-	-	-	-
SRX4551903	cap_not_found	-	-	-	-	-	-	-
SRX4551904	cap_not_found	-	-	-	-	-	-	-
SRX4551905	cap_not_found	-	-	-	-	-	-	-
SRX4551906	cap_not_found	-	-	-	-	-	-	-
SRX4551907	cap_not_found	-	-	-	-	-	-	-
SRX4551908	cap_not_found	-	-	-	-	-	-	-
SRX4551909	cap_not_found	-	-	-	-	-	-	-
SRX4551910	cap_not_found	-	-	-	-	-	-	-
SRX4551911	cap_not_found	-	-	-	-	-	-	-
SRX4551914	cap_not_found	-	-	-	-	-	-	-
SRX4551921	cap_not_found	-	-	-	-	-	-	-
SRX4551922	cap_not_found	-	-	-	-	-	-	-
SRX4551923	cap_not_found	-	-	-	-	-	-	-
SRX4551924	cap_not_found	-	-	-	-	-	-	-
SRX4551925	cap_not_found	-	-	-	-	-	-	-
SRX4551926	cap_not_found	-	-	-	-	-	-	-
SRX4551927	cap_not_found	-	-	-	-	-	-	-
SRX4551929	cap_not_found	-	-	-	-	-	-	-
SRX4551930	cap_not_found	-	-	-	-	-	-	-
SRX4551931	cap_not_found	-	-	-	-	-	-	-
SRX4551932	cap_not_found	-	-	-	-	-	-	-
SRX4551933	cap_not_found	-	-	-	-	-	-	-
SRX4551934	cap_not_found	-	-	-	-	-	-	-
SRX4551935	cap_not_found	-	-	-	-	-	-	-
SRX4551936	cap_not_found	-	-	-	-	-	-	-
SRX4551937	cap_not_found	-	-	-	-	-	-	-
SRX4551938	cap_not_found	-	-	-	-	-	-	-
SRX4551939	cap_not_found	-	-	-	-	-	-	-
SRX4551940	cap_not_found	-	-	-	-	-	-	-
SRX4551941	cap_not_found	-	-	-	-	-	-	-
SRX4551942	cap_not_found	-	-	-	-	-	-	-
SRX4551943	cap_not_found	-	-	-	-	-	-	-
SRX4551944	cap_not_found	-	-	-	-	-	-	-
SRX4551945	cap_not_found	-	-	-	-	-	-	-
SRX4551946	cap_not_found	-	-	-	-	-	-	-
SRX4551947	cap_not_found	-	-	-	-	-	-	-
SRX4551948	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX4551948 len=285352 cov=52.6 corr=0 origname=Contig_11_52.6321_pilon sw=shovill-skesa/1.1.0 date=20201224:25758-43822	4/4	8/8	2/2	0
SRX4551949	cap_not_found	-	-	-	-	-	-	-
SRX4551950	cap_not_found	-	-	-	-	-	-	-
SRX4551951	cap_not_found	-	-	-	-	-	-	-
SRX4551952	cap_not_found	-	-	-	-	-	-	-
SRX4551953	cap_not_found	-	-	-	-	-	-	-
SRX4551954	cap_not_found	-	-	-	-	-	-	-
SRX4551955	cap_not_found	-	-	-	-	-	-	-
SRX4551956	cap_not_found	-	-	-	-	-	-	-
SRX4551957	cap_not_found	-	-	-	-	-	-	-
SRX4551958	cap_not_found	-	-	-	-	-	-	-
SRX4551960	cap_not_found	-	-	-	-	-	-	-
SRX4551961	cap_not_found	-	-	-	-	-	-	-
SRX4551972	cap_not_found	-	-	-	-	-	-	-
SRX4551973	cap_not_found	-	-	-	-	-	-	-
