task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem
3403	f0/5a14bf	530581	count_31mers	GA81034	count_31mers (GA81034)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-22 01:41:52.403	2020-12-22 01:42:37.424	14m 5s	45.9s	general	362.3%	6.4%	7 GB	7.3 GB
3401	7e/e09dfb	530579	minmer_query	GA79189 - plsdb.msh	minmer_query (GA79189 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:41:37.411	2020-12-22 01:43:07.401	15m	1m 27s	general	189.7%	2.2%	2.7 GB	6.5 GB
3404	bd/28b5b6	530583	ariba_analysis	GA81034 - card	ariba_analysis (GA81034 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 01:41:52.406	2020-12-22 01:43:22.401	14m 35s	1m 25s	general	217.5%	0.6%	784.5 MB	17 GB
3378	4e/819c25	530556	call_variants	GA79872 - GCF_900475535	call_variants (GA79872 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:37:37.396	2020-12-22 01:43:37.414	20m	5m 53s	general	232.3%	0.6%	669 MB	8 GB
3417	1c/034179	530595	make_blastdb	GA79189	make_blastdb (GA79189)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:43:37.418	2020-12-22 01:43:42.403	12m 45s	600ms	general	91.1%	0.0%	3.1 MB	5.4 MB
3406	4b/fa7616	530582	minmer_sketch	GA81034	minmer_sketch (GA81034)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:41:52.405	2020-12-22 01:43:47.403	15m 15s	1m 52s	general	106.3%	0.0%	27.1 MB	3.1 GB
3393	ea/6e32af	530567	assembly_qc	GA79016 - checkm	assembly_qc (GA79016 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:39:02.399	2020-12-22 01:43:52.403	17m 25s	4m 40s	general	108.3%	21.3%	26.8 GB	29.9 GB
3405	8f/15ca9c	530590	mapping_query	GA81034}	mapping_query (GA81034})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:42:37.435	2020-12-22 01:44:02.402	14m 20s	1m 7s	general	266.5%	0.4%	481.6 MB	900.9 MB
3414	e0/200494	530592	blast_proteins	GA78345	blast_proteins (GA78345)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:43:07.404	2020-12-22 01:44:02.409	13m 40s	39.6s	general	110.1%	0.0%	58.8 MB	84 MB
3415	04/59a441	530593	blast_genes	GA78345	blast_genes (GA78345)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:43:22.407	2020-12-22 01:44:07.403	13m 25s	34.3s	general	113.1%	0.0%	21.1 MB	38.9 MB
3421	8e/4ff315	530599	sequence_type	GA79189 - default - blast	sequence_type (GA79189 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:44:02.457	2020-12-22 01:44:07.409	11m 55s	4.7s	general	98.5%	0.0%	71.2 MB	138.6 MB
3400	58/a21810	530578	minmer_query	GA79189 - refseq-k21-s1000.msh	minmer_query (GA79189 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:41:02.403	2020-12-22 01:44:12.402	16m 5s	3m 10s	general	148.1%	5.8%	7.3 GB	12 GB
135	24/0c822a	530602	gather_fastqs	GA83849	gather_fastqs (GA83849)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:44:12.405	2020-12-22 01:44:27.402	11m 15s	172ms	general	35.6%	0.0%	0	0
3424	4b/a9c817	530603	fastq_status	-	fastq_status (126)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:44:12.406	2020-12-22 01:44:27.406	11m 10s	10.5s	general	193.1%	0.5%	584.6 MB	35.6 GB
3422	84/a6981e	530600	assembly_qc	GA79189 - quast	assembly_qc (GA79189 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:44:02.459	2020-12-22 01:44:32.402	12m 15s	17.6s	general	114.0%	0.2%	141.8 MB	3.3 GB
3425	f6/84a1c3	530604	qc_original_summary	GA81602	qc_original_summary (GA81602)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 01:44:12.408	2020-12-22 01:44:47.402	11m 5s	33s	general	198.7%	0.5%	594 MB	3.5 GB
3418	52/16d27f	530596	annotate_genome	GA79189	annotate_genome (GA79189)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:43:47.413	2020-12-22 01:44:52.403	13m 45s	1m 4s	general	268.1%	0.1%	242.3 MB	32.3 GB
3419	9d/eaba2f	530598	sequence_type	GA79189 - default - ariba	sequence_type (GA79189 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:44:02.456	2020-12-22 01:45:02.402	13m 35s	1m 1s	general	96.7%	0.2%	201.6 MB	6.3 GB
3427	23/70cf46	530606	blast_proteins	GA78442	blast_proteins (GA78442)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:44:32.405	2020-12-22 01:45:27.402	11m 35s	45s	general	106.4%	0.0%	25.3 MB	45.9 MB
3428	63/036f5b	530607	blast_genes	GA78442	blast_genes (GA78442)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:44:52.408	2020-12-22 01:45:42.404	11m 40s	39.2s	general	113.3%	0.0%	24.8 MB	35.5 MB
3409	62/df2c26	530586	ariba_analysis	GA81034 - vfdb_core	ariba_analysis (GA81034 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 01:42:02.408	2020-12-22 01:45:57.404	16m 40s	3m 53s	general	238.9%	0.8%	1 GB	18.4 GB
3431	8d/cfc0b6	530610	fastq_status	-	fastq_status (127)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:45:27.411	2020-12-22 01:45:57.412	11m 19s	25.1s	general	219.7%	0.5%	601.5 MB	35.7 GB
3408	26/8cd8dc	530585	call_variants	GA81034 - GA54827	call_variants (GA81034 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:42:02.405	2020-12-22 01:46:02.403	16m 55s	3m 58s	general	224.6%	0.8%	936.6 MB	8 GB
3410	d3/904b29	530588	call_variants	GA81034 - GCF_000027305	call_variants (GA81034 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:42:17.404	2020-12-22 01:46:02.407	16m 35s	3m 38s	general	222.1%	0.8%	1 GB	8.1 GB
3434	98/02588c	530614	download_references	GA79244 - 1 reference(s)	download_references (GA79244 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:46:12.404	2020-12-22 01:46:22.405	11m 30s	6.8s	general	80.0%	0.2%	259.1 MB	266 MB
3411	3b/01c742	530589	call_variants	GA81034 - GA81666	call_variants (GA81034 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:42:37.434	2020-12-22 01:46:27.405	16m 50s	3m 37s	general	226.1%	0.7%	898 MB	8 GB
3416	45/c7a3e5	530594	call_variants_auto	GA78442 - GCF_001457655	call_variants_auto (GA78442 - GCF_001457655)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:43:12.401	2020-12-22 01:46:27.408	15m 35s	3m 12s	general	219.6%	0.8%	960.7 MB	8 GB
3426	c8/42b068	530605	qc_reads	GA81602	qc_reads (GA81602)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 01:44:27.417	2020-12-22 01:46:27.412	12m 40s	1m 48s	general	373.8%	0.8%	976.8 MB	20.9 GB
3429	95/92896b	530609	antimicrobial_resistance	GA78345	antimicrobial_resistance (GA78345)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:45:27.410	2020-12-22 01:47:02.406	12m 35s	1m 37s	general	201.3%	0.0%	132.3 MB	269.1 MB
3407	5d/8f605a	530584	call_variants	GA81034 - GCF_900475535	call_variants (GA81034 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:41:57.403	2020-12-22 01:47:12.407	18m 20s	5m 9s	general	225.4%	0.8%	988.2 MB	8.1 GB
3433	97/fbd993	530612	antimicrobial_resistance	GA78442	antimicrobial_resistance (GA78442)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:45:57.415	2020-12-22 01:47:37.419	12m 55s	1m 35s	general	192.4%	0.0%	131.2 MB	252.7 MB
3435	67/3c17a9	530615	minmer_query	GA79244 - genbank-k31.json.gz	minmer_query (GA79244 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:46:27.458	2020-12-22 01:47:37.422	12m 35s	1m 9s	general	99.4%	3.4%	4.3 GB	4.3 GB
3436	67/70d97e	530613	minmer_query	GA79244 - genbank-k21.json.gz	minmer_query (GA79244 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:46:27.457	2020-12-22 01:47:42.408	12m 50s	1m 15s	general	99.4%	3.1%	3.9 GB	3.9 GB
3437	04/3cd67c	530616	minmer_query	GA79244 - genbank-k51.json.gz	minmer_query (GA79244 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:46:27.460	2020-12-22 01:47:52.407	12m 50s	1m 20s	general	99.9%	3.8%	4.2 GB	4.2 GB
3423	53/e1b243	530601	call_variants_auto	GA78273 - GCF_003425645	call_variants_auto (GA78273 - GCF_003425645)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:44:07.411	2020-12-22 01:47:57.407	14m 55s	3m 46s	general	223.9%	0.5%	742.1 MB	8 GB
3413	6b/4bc656	530591	assemble_genome	GA81034	assemble_genome (GA81034)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:42:37.437	2020-12-22 01:48:07.408	18m 10s	5m 24s	general	239.9%	1.9%	2.1 GB	12.7 GB
3439	4f/56a508	530618	minmer_query	GA79244 - plsdb.msh	minmer_query (GA79244 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:47:12.412	2020-12-22 01:48:32.408	13m 25s	1m 17s	general	190.9%	2.5%	2.7 GB	6.5 GB
3440	04/c45ec6	530623	count_31mers	GA81061	count_31mers (GA81061)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-22 01:47:42.410	2020-12-22 01:48:32.410	12m 55s	45.6s	general	368.6%	5.6%	7.1 GB	7.3 GB
3374	a2/aa202f	530551	plasmid_blast	GA78317	plasmid_blast (GA78317)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 01:37:07.396	2020-12-22 01:48:37.407	25m 45s	11m 28s	general	397.2%	2.8%	3.2 GB	3.3 GB
3420	d5/49c8b3	530597	assembly_qc	GA79189 - checkm	assembly_qc (GA79189 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:43:52.406	2020-12-22 01:48:42.407	17m 15s	4m 43s	general	108.5%	20.9%	26.4 GB	29.5 GB
3443	72/3e4a37	530621	ariba_analysis	GA81061 - card	ariba_analysis (GA81061 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 01:47:37.425	2020-12-22 01:48:47.408	13m 25s	1m 6s	general	245.0%	0.7%	832.9 MB	16.2 GB
3450	06/adbecf	530629	qc_final_summary	GA81061	qc_final_summary (GA81061)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 01:48:32.415	2020-12-22 01:48:52.423	12m 35s	18s	general	221.6%	0.5%	590.3 MB	3.6 GB
3441	fc/afc39d	530619	minmer_sketch	GA81061	minmer_sketch (GA81061)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:47:12.413	2020-12-22 01:49:02.407	13m 50s	1m 42s	general	110.9%	0.0%	27.1 MB	3.1 GB
136	37/070109	530631	gather_fastqs	GA83874	gather_fastqs (GA83874)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:48:47.412	2020-12-22 01:49:02.413	12m 35s	42ms	general	83.2%	0.0%	0	0
3451	07/590fd7	530632	download_references	GA79308 - 1 reference(s)	download_references (GA79308 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:48:47.414	2020-12-22 01:49:02.417	12m 35s	8s	general	73.0%	0.2%	258.9 MB	266 MB
3438	9e/b9057f	530617	minmer_query	GA79244 - refseq-k21-s1000.msh	minmer_query (GA79244 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:47:07.406	2020-12-22 01:49:37.407	14m 30s	2m 33s	general	144.0%	5.7%	7.2 GB	12 GB
3442	b6/ac38b6	530627	mapping_query	GA81061}	mapping_query (GA81061})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:48:32.413	2020-12-22 01:49:42.408	13m 30s	1m 2s	general	264.1%	0.4%	481.3 MB	900.9 MB
3453	06/0c0932	530633	minmer_query	GA79308 - genbank-k31.json.gz	minmer_query (GA79308 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:49:02.427	2020-12-22 01:50:07.408	13m 40s	1m 4s	general	99.8%	3.5%	4.5 GB	4.5 GB
3452	8e/8d36c7	530630	minmer_query	GA79308 - genbank-k21.json.gz	minmer_query (GA79308 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:48:37.422	2020-12-22 01:50:12.408	13m 55s	1m 33s	general	100.0%	3.6%	4 GB	4 GB
3457	c7/f26f58	530637	estimate_genome_size	GA83310	estimate_genome_size (GA83310)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:50:07.412	2020-12-22 01:50:12.410	13m 15s	42ms	general	101.6%	0.0%	0	0
3454	4f/e5773c	530634	minmer_query	GA79308 - genbank-k51.json.gz	minmer_query (GA79308 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:49:37.434	2020-12-22 01:50:37.409	14m 5s	57.9s	general	99.9%	3.4%	4.3 GB	4.3 GB
3459	24/b9b785	530638	blast_genes	GA78273	blast_genes (GA78273)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:50:12.413	2020-12-22 01:51:02.410	13m 55s	39.8s	general	112.8%	0.0%	21.2 MB	29.7 MB
3444	d3/9d9710	530622	ariba_analysis	GA81061 - vfdb_core	ariba_analysis (GA81061 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 01:47:37.427	2020-12-22 01:51:07.410	15m 45s	3m 30s	general	261.8%	0.8%	1.1 GB	17 GB
3458	f7/c6de79	530639	blast_proteins	GA78273	blast_proteins (GA78273)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:50:37.412	2020-12-22 01:51:27.411	14m 5s	38.4s	general	110.0%	0.0%	59.3 MB	83.8 MB
3456	0e/472924	530636	minmer_query	GA79308 - plsdb.msh	minmer_query (GA79308 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:50:07.410	2020-12-22 01:51:32.412	14m 45s	1m 24s	general	196.1%	2.2%	2.8 GB	6.5 GB
3466	1e/e2053c	530647	make_blastdb	GA79244	make_blastdb (GA79244)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:51:32.417	2020-12-22 01:51:32.418	13m	522ms	general	85.3%	0.0%	4.9 MB	31 MB
3464	57/3d2ca4	530646	sequence_type	GA79244 - default - blast	sequence_type (GA79244 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:51:32.416	2020-12-22 01:51:37.412	13m 15s	3.6s	general	99.7%	0.1%	110.5 MB	137.9 MB
3447	35/1afe87	530624	call_variants	GA81061 - GCF_000027305	call_variants (GA81061 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:47:52.410	2020-12-22 01:51:52.412	16m 5s	3m 58s	general	226.2%	0.7%	802.8 MB	8 GB
3446	c9/5853e5	530625	call_variants	GA81061 - GA54827	call_variants (GA81061 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:47:57.411	2020-12-22 01:51:52.416	15m 55s	3m 46s	general	231.5%	0.6%	773.4 MB	8 GB
3467	0f/684d2e	530648	assembly_qc	GA79244 - quast	assembly_qc (GA79244 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:51:52.422	2020-12-22 01:52:12.413	13m 40s	16.3s	general	112.2%	0.1%	128.1 MB	3.3 GB
3448	75/d175c9	530626	call_variants	GA81061 - GA81666	call_variants (GA81061 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:48:07.418	2020-12-22 01:52:22.413	16m 20s	4m 7s	general	221.9%	0.7%	829.1 MB	8 GB
3465	6a/e3afcd	530644	sequence_type	GA79244 - default - ariba	sequence_type (GA79244 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:51:27.419	2020-12-22 01:52:22.416	14m 20s	46.6s	general	96.1%	0.1%	222.5 MB	6.4 GB
137	53/a5f509	530649	gather_fastqs	GA83882	gather_fastqs (GA83882)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:52:12.416	2020-12-22 01:52:22.419	13m 45s	39ms	general	83.7%	0.0%	0	0
3469	a3/85a091	530650	estimate_genome_size	GA83348	estimate_genome_size (GA83348)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:52:12.417	2020-12-22 01:52:22.425	13m 35s	39ms	general	88.3%	0.0%	0	0
3445	79/1deab2	530620	call_variants	GA81061 - GCF_900475535	call_variants (GA81061 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:47:37.424	2020-12-22 01:52:27.413	17m 10s	4m 37s	general	228.9%	0.7%	859.2 MB	8 GB
3455	14/fbd4bd	530635	minmer_query	GA79308 - refseq-k21-s1000.msh	minmer_query (GA79308 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 01:49:42.415	2020-12-22 01:52:27.416	15m 40s	2m 39s	general	141.9%	5.7%	7.2 GB	12 GB
3463	3f/ac3b33	530645	annotate_genome	GA79244	annotate_genome (GA79244)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:51:32.414	2020-12-22 01:52:32.413	14m 25s	53.6s	general	264.0%	0.0%	275.9 MB	817.5 MB
3472	f3/876977	530653	fastq_status	-	fastq_status (128)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:52:22.433	2020-12-22 01:52:32.417	12m 40s	6.6s	general	222.3%	0.4%	581.5 MB	35.7 GB
3476	78/2a24a3	530657	make_blastdb	GA79308	make_blastdb (GA79308)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:52:32.422	2020-12-22 01:52:32.423	12m 30s	432ms	general	98.1%	0.0%	5.1 MB	32.7 MB
3462	fa/c66069	530642	antimicrobial_resistance	GA78273	antimicrobial_resistance (GA78273)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:51:27.417	2020-12-22 01:53:02.413	15m 30s	1m 31s	general	197.3%	0.0%	132.5 MB	261.8 MB
3460	62/eee50a	530640	call_variants_auto	GA78640 - GCF_000165525	call_variants_auto (GA78640 - GCF_000165525)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 01:50:37.413	2020-12-22 01:53:17.415	15m 55s	2m 34s	general	212.1%	0.7%	853.7 MB	8 GB
3471	6e/05ab67	530651	blast_genes	GA78640	blast_genes (GA78640)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:52:22.429	2020-12-22 01:53:17.419	14m 30s	38.6s	general	112.3%	0.0%	20.9 MB	38.6 MB
3470	88/27b342	530652	blast_proteins	GA78640	blast_proteins (GA78640)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:52:22.431	2020-12-22 01:53:17.427	14m 15s	38.8s	general	106.6%	0.0%	59.2 MB	83.7 MB
3481	ba/9b52ad	530661	sequence_type	GA79308 - default - blast	sequence_type (GA79308 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:53:12.415	2020-12-22 01:53:17.440	12m 45s	3.1s	general	100.4%	0.1%	118 MB	140.4 MB
3482	8c/d844af	530663	estimate_genome_size	GA83349	estimate_genome_size (GA83349)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:53:17.449	2020-12-22 01:53:22.416	12m 35s	39ms	general	86.7%	0.0%	0	0
3480	02/a53ed1	530658	sequence_type	GA79308 - default - ariba	sequence_type (GA79308 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 01:52:32.427	2020-12-22 01:53:27.417	13m 15s	56.6s	general	94.9%	0.2%	242 MB	6.5 GB
3449	97/2eb7ab	530628	assemble_genome	GA81061	assemble_genome (GA81061)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:48:32.414	2020-12-22 01:53:42.427	17m 30s	5m 4s	general	240.8%	2.2%	2.5 GB	12.9 GB
3479	75/3999b2	530660	assembly_qc	GA79308 - quast	assembly_qc (GA79308 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:53:17.438	2020-12-22 01:53:42.438	13m 25s	19.1s	general	111.0%	0.2%	233.2 MB	3.3 GB
3468	24/61e27b	530643	assembly_qc	GA79244 - checkm	assembly_qc (GA79244 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 01:49:12.407	2020-12-22 01:53:57.419	16m 20s	4m 40s	general	108.7%	21.3%	26.8 GB	29.9 GB
3478	ef/5b2585	530659	annotate_genome	GA79308	annotate_genome (GA79308)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:53:02.416	2020-12-22 01:53:57.422	13m 40s	55.8s	general	273.0%	0.1%	244.9 MB	33.9 GB
3486	7f/9acc39	530666	qc_original_summary	GA81666	qc_original_summary (GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 01:53:22.420	2020-12-22 01:53:57.426	12m 20s	31.8s	general	188.5%	0.5%	585.4 MB	3.7 GB
3484	e6/0188df	530664	qc_original_summary	GA81665	qc_original_summary (GA81665)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 01:53:17.450	2020-12-22 01:54:02.418	13m	41.4s	general	189.4%	0.5%	592.8 MB	3.6 GB
3475	00/157f34	530656	antimicrobial_resistance	GA78640	antimicrobial_resistance (GA78640)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:52:32.420	2020-12-22 01:54:12.418	14m 15s	1m 40s	general	200.8%	0.0%	131.1 MB	257.3 MB
3487	86/6e5d93	530668	blast_genes	GA78793	blast_genes (GA78793)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 01:53:57.432	2020-12-22 01:54:42.430	12m 50s	34.6s	general	114.4%	0.0%	20.7 MB	27.5 MB
